asset,setup,t,mu_mix_pct
CMC200,rollout+phist,16,0.6325496360659599
CMC200,rollout+phist,17,0.6325496360659599
CMC200,rollout+phist,18,0.6325496360659599
CMC200,rollout+phist,19,0.6325496360659599
CMC200,rollout+phist,20,0.6325496360659599
CMC200,rollout+phist,21,0.6325496360659599
CMC200,rollout+phist,22,0.6325496360659599
CMC200,rollout+phist,23,0.6325496360659599
CMC200,rollout+phist,24,0.6325496360659599
CMC200,rollout+phist,25,0.6325496360659599
CMC200,rollout+phist,26,0.6325496360659599
CMC200,rollout+phist,27,0.6325496360659599
CMC200,rollout+phist,28,0.6325496360659599
CMC200,rollout+phist,29,0.6325496360659599
CMC200,rollout+phist,30,0.6325496360659599
CMC200,rollout+phist,31,0.6325496360659599
CMC200,rollout+phist,32,0.6325496360659599
CMC200,rollout+phist,33,0.6325496360659599
CMC200,rollout+phist,34,0.6325496360659599
CMC200,rollout+phist,35,0.6325496360659599
CMC200,rollout+phist,36,0.6325496360659599
CMC200,rollout+phist,37,0.6325496360659599
CMC200,rollout+phist,38,0.6325496360659599
CMC200,rollout+phist,39,0.6325496360659599
CMC200,rollout+phist,40,0.6325496360659599
CMC200,rollout+phist,41,0.6325496360659599
CMC200,rollout+phist,42,0.6325496360659599
CMC200,rollout+phist,43,0.6325496360659599
CMC200,rollout+phist,44,0.6325496360659599
CMC200,rollout+phist,45,0.6325496360659599
CMC200,rollout+phist,46,0.6325496360659599
CMC200,rollout+phist,47,0.6325496360659599
CMC200,rollout+phist,48,0.6325496360659599
CMC200,rollout+phist,49,0.6325496360659599
CMC200,rollout+phist,50,0.6325496360659599
CMC200,rollout+phist,51,0.6325496360659599
CMC200,rollout+phist,52,0.6325496360659599
CMC200,rollout+phist,53,0.6325496360659599
CMC200,rollout+phist,54,0.6325496360659599
CMC200,rollout+phist,55,0.6325496360659599
CMC200,rollout+phist,56,0.6325496360659599
CMC200,rollout+phist,57,0.6325496360659599
CMC200,rollout+phist,58,0.6325496360659599
CMC200,rollout+phist,59,0.6325496360659599
CMC200,rollout+phist,60,0.6325496360659599
CMC200,rollout+phist,61,0.6325496360659599
CMC200,rollout+phist,62,0.6325496360659599
CMC200,rollout+phist,63,0.6325496360659599
CMC200,rollout+phist,64,0.6325496360659599
CMC200,rollout+phist,65,0.6325496360659599
CMC200,rollout+phist,66,0.6325496360659599
CMC200,rollout+phist,67,0.6325496360659599
CMC200,rollout+phist,68,0.6325496360659599
CMC200,rollout+phist,69,0.6325496360659599
CMC200,rollout+phist,70,0.6325496360659599
CMC200,rollout+phist,71,0.6325496360659599
CMC200,rollout+phist,72,0.6325496360659599
CMC200,rollout+phist,73,0.6325496360659599
CMC200,rollout+phist,74,0.6325496360659599
CMC200,rollout+phist,75,0.6325496360659599
CMC200,rollout+phist,76,0.6325496360659599
CMC200,rollout+phist,77,0.6325496360659599
CMC200,rollout+phist,78,0.6325496360659599
CMC200,rollout+phist,79,0.6325496360659599
CMC200,rollout+phist,80,0.6325496360659599
CMC200,rollout+phist,81,0.6325496360659599
CMC200,rollout+phist,82,0.6325496360659599
CMC200,rollout+phist,83,0.6325496360659599
CMC200,rollout+phist,84,0.6325496360659599
CMC200,rollout+phist,85,0.6325496360659599
CMC200,rollout+phist,86,0.6325496360659599
CMC200,rollout+phist,87,0.6325496360659599
CMC200,rollout+phist,88,0.6325496360659599
CMC200,rollout+phist,89,0.6325496360659599
CMC200,rollout+phist,90,0.6325496360659599
CMC200,rollout+phist,91,0.6325496360659599
CMC200,rollout+phist,92,0.6325496360659599
CMC200,rollout+phist,93,0.6325496360659599
CMC200,rollout+phist,94,0.6325496360659599
CMC200,rollout+phist,95,0.6325496360659599
CMC200,rollout+phist,96,0.6325496360659599
CMC200,rollout+phist,97,0.6325496360659599
CMC200,rollout+phist,98,0.6325496360659599
CMC200,rollout+phist,99,0.6325496360659599
CMC200,rollout+phist,100,0.6325496360659599
CMC200,rollout+phist,101,0.6325496360659599
CMC200,rollout+phist,102,0.6325496360659599
CMC200,rollout+phist,103,0.6325496360659599
CMC200,rollout+phist,104,0.6325496360659599
CMC200,rollout+phist,105,0.6325496360659599
CMC200,rollout+phist,106,0.6325496360659599
CMC200,rollout+phist,107,0.6325496360659599
CMC200,rollout+phist,108,0.6325496360659599
CMC200,rollout+phist,109,0.6325496360659599
CMC200,rollout+phist,110,0.6325496360659599
CMC200,rollout+phist,111,0.6325496360659599
CMC200,rollout+phist,112,0.6325496360659599
CMC200,rollout+phist,113,0.6325496360659599
CMC200,rollout+phist,114,0.6325496360659599
CMC200,rollout+phist,115,0.6325496360659599
CMC200,rollout+phist,116,0.6325496360659599
CMC200,rollout+phist,117,0.6325496360659599
CMC200,rollout+phist,118,0.6325496360659599
CMC200,rollout+phist,119,0.6325496360659599
CMC200,rollout+phist,120,0.6325496360659599
CMC200,rollout+phist,121,0.6325496360659599
CMC200,rollout+phist,122,0.6325496360659599
CMC200,rollout+phist,123,0.6325496360659599
CMC200,rollout+phist,124,0.6325496360659599
CMC200,rollout+phist,125,0.6325496360659599
CMC200,rollout+phist,126,0.6325496360659599
CMC200,rollout+phist,127,0.6325496360659599
CMC200,rollout+phist,128,0.6325496360659599
CMC200,rollout+phist,129,0.6325496360659599
CMC200,rollout+phist,130,0.6325496360659599
CMC200,rollout+phist,131,0.6325496360659599
CMC200,rollout+phist,132,0.6325496360659599
CMC200,rollout+phist,133,0.6325496360659599
CMC200,rollout+phist,134,0.6325496360659599
CMC200,rollout+phist,135,0.6325496360659599
CMC200,rollout+phist,136,0.6325496360659599
CMC200,rollout+phist,137,0.6325496360659599
CMC200,rollout+phist,138,0.6325496360659599
CMC200,rollout+phist,139,0.6325496360659599
CMC200,rollout+phist,140,0.6325496360659599
CMC200,rollout+phist,141,0.6325496360659599
CMC200,rollout+phist,142,0.6325496360659599
CMC200,rollout+phist,143,0.6325496360659599
CMC200,rollout+phist,144,0.6325496360659599
CMC200,rollout+phist,145,0.6325496360659599
CMC200,rollout+phist,146,0.6325496360659599
CMC200,rollout+phist,147,0.6325496360659599
CMC200,rollout+phist,148,0.6325496360659599
CMC200,rollout+phist,149,0.6325496360659599
CMC200,rollout+phist,150,0.6325496360659599
CMC200,rollout+phist,151,0.6325496360659599
CMC200,rollout+phist,152,0.6325496360659599
CMC200,rollout+phist,153,0.6325496360659599
CMC200,rollout+phist,154,0.6325496360659599
CMC200,rollout+phist,155,0.6325496360659599
CMC200,rollout+phist,156,0.6325496360659599
CMC200,rollout+phist,157,0.6325496360659599
CMC200,rollout+phist,158,0.6325496360659599
CMC200,rollout+phist,159,0.6325496360659599
CMC200,rollout+phist,160,0.6325496360659599
CMC200,rollout+phist,161,0.6325496360659599
CMC200,rollout+phist,162,0.6325496360659599
CMC200,rollout+phist,163,0.6325496360659599
CMC200,rollout+psign,1,-1.4552528038620949
CMC200,rollout+psign,2,-1.4552528038620949
CMC200,rollout+psign,3,-1.4552528038620949
CMC200,rollout+psign,4,-1.4552528038620949
CMC200,rollout+psign,5,-1.4552528038620949
CMC200,rollout+psign,6,-1.4552528038620949
CMC200,rollout+psign,7,-1.4552528038620949
CMC200,rollout+psign,8,-1.4552528038620949
CMC200,rollout+psign,9,-1.4552528038620949
CMC200,rollout+psign,10,-1.4552528038620949
CMC200,rollout+psign,11,-1.4552528038620949
CMC200,rollout+psign,12,-1.4552528038620949
CMC200,rollout+psign,13,-1.4552528038620949
CMC200,rollout+psign,14,-1.4552528038620949
CMC200,rollout+psign,15,-1.4552528038620949
CMC200,rollout+psign,16,-1.4552528038620949
CMC200,rollout+psign,17,-1.4552528038620949
CMC200,rollout+psign,18,-1.4552528038620949
CMC200,rollout+psign,19,-1.4552528038620949
CMC200,rollout+psign,20,-1.4552528038620949
CMC200,rollout+psign,21,-1.4552528038620949
CMC200,rollout+psign,22,-1.4552528038620949
CMC200,rollout+psign,23,-1.4552528038620949
CMC200,rollout+psign,24,-1.4552528038620949
CMC200,rollout+psign,25,-1.4552528038620949
CMC200,rollout+psign,26,-1.4552528038620949
CMC200,rollout+psign,27,-1.4552528038620949
CMC200,rollout+psign,28,-1.4552528038620949
CMC200,rollout+psign,29,-1.4552528038620949
CMC200,rollout+psign,30,-1.4552528038620949
CMC200,rollout+psign,31,-1.4552528038620949
CMC200,rollout+psign,32,-1.4552528038620949
CMC200,rollout+psign,33,-1.4552528038620949
CMC200,rollout+psign,34,-1.4552528038620949
CMC200,rollout+psign,35,-1.4552528038620949
CMC200,rollout+psign,36,-1.4552528038620949
CMC200,rollout+psign,37,-1.4552528038620949
CMC200,rollout+psign,38,-1.4552528038620949
CMC200,rollout+psign,39,-1.4552528038620949
CMC200,rollout+psign,40,-1.4552528038620949
CMC200,rollout+psign,41,-1.4552528038620949
CMC200,rollout+psign,42,-1.4552528038620949
CMC200,rollout+psign,43,-1.4552528038620949
CMC200,rollout+psign,44,-1.4552528038620949
CMC200,rollout+psign,45,-1.4552528038620949
CMC200,rollout+psign,46,-1.4552528038620949
CMC200,rollout+psign,47,-1.4552528038620949
CMC200,rollout+psign,48,-1.4552528038620949
CMC200,rollout+psign,49,-1.4552528038620949
CMC200,rollout+psign,50,-1.4552528038620949
CMC200,rollout+psign,51,-1.4552528038620949
CMC200,rollout+psign,52,-1.4552528038620949
CMC200,rollout+psign,53,-1.4552528038620949
CMC200,rollout+psign,54,-1.4552528038620949
CMC200,rollout+psign,55,-1.4552528038620949
CMC200,rollout+psign,56,-1.4552528038620949
CMC200,rollout+psign,57,-1.4552528038620949
CMC200,rollout+psign,58,-1.4552528038620949
CMC200,rollout+psign,59,-1.4552528038620949
CMC200,rollout+psign,60,-1.4552528038620949
CMC200,rollout+psign,61,-1.4552528038620949
CMC200,rollout+psign,62,-1.4552528038620949
CMC200,rollout+psign,63,-1.4552528038620949
CMC200,rollout+psign,64,-1.4552528038620949
CMC200,rollout+psign,65,-1.4552528038620949
CMC200,rollout+psign,66,-1.4552528038620949
CMC200,rollout+psign,67,-1.4552528038620949
CMC200,rollout+psign,68,-1.4552528038620949
CMC200,rollout+psign,69,-1.4552528038620949
CMC200,rollout+psign,70,-1.4552528038620949
CMC200,rollout+psign,71,-1.4552528038620949
CMC200,rollout+psign,72,-1.4552528038620949
CMC200,rollout+psign,73,-1.4552528038620949
CMC200,rollout+psign,74,-1.4552528038620949
CMC200,rollout+psign,75,-1.4552528038620949
CMC200,rollout+psign,76,-1.4552528038620949
CMC200,rollout+psign,77,-1.4552528038620949
CMC200,rollout+psign,78,-1.4552528038620949
CMC200,rollout+psign,79,-1.4552528038620949
CMC200,rollout+psign,80,-1.4552528038620949
CMC200,rollout+psign,81,-1.4552528038620949
CMC200,rollout+psign,82,-1.4552528038620949
CMC200,rollout+psign,83,-1.4552528038620949
CMC200,rollout+psign,84,-1.4552528038620949
CMC200,rollout+psign,85,-1.4552528038620949
CMC200,rollout+psign,86,-1.4552528038620949
CMC200,rollout+psign,87,-1.4552528038620949
CMC200,rollout+psign,88,-1.4552528038620949
CMC200,rollout+psign,89,-1.4552528038620949
CMC200,rollout+psign,90,-1.4552528038620949
CMC200,rollout+psign,91,-1.4552528038620949
CMC200,rollout+psign,92,-1.4552528038620949
CMC200,rollout+psign,93,-1.4552528038620949
CMC200,rollout+psign,94,-1.4552528038620949
CMC200,rollout+psign,95,-1.4552528038620949
CMC200,rollout+psign,96,-1.4552528038620949
CMC200,rollout+psign,97,-1.4552528038620949
CMC200,rollout+psign,98,-1.4552528038620949
CMC200,rollout+psign,99,-1.4552528038620949
CMC200,rollout+psign,100,-1.4552528038620949
CMC200,rollout+psign,101,-1.4552528038620949
CMC200,rollout+psign,102,-1.4552528038620949
CMC200,rollout+psign,103,-1.4552528038620949
CMC200,rollout+psign,104,-1.4552528038620949
CMC200,rollout+psign,105,-1.4552528038620949
CMC200,rollout+psign,106,-1.4552528038620949
CMC200,rollout+psign,107,-1.4552528038620949
CMC200,rollout+psign,108,-1.4552528038620949
CMC200,rollout+psign,109,-1.4552528038620949
CMC200,rollout+psign,110,-1.4552528038620949
CMC200,rollout+psign,111,-1.4552528038620949
CMC200,rollout+psign,112,-1.4552528038620949
CMC200,rollout+psign,113,-1.4552528038620949
CMC200,rollout+psign,114,-1.4552528038620949
CMC200,rollout+psign,115,-1.4552528038620949
CMC200,rollout+psign,116,-1.4552528038620949
CMC200,rollout+psign,117,-1.4552528038620949
CMC200,rollout+psign,118,-1.4552528038620949
CMC200,rollout+psign,119,-1.4552528038620949
CMC200,rollout+psign,120,-1.4552528038620949
CMC200,rollout+psign,121,-1.4552528038620949
CMC200,rollout+psign,122,-1.4552528038620949
CMC200,rollout+psign,123,-1.4552528038620949
CMC200,rollout+psign,124,-1.4552528038620949
CMC200,rollout+psign,125,-1.4552528038620949
CMC200,rollout+psign,126,-1.4552528038620949
CMC200,rollout+psign,127,-1.4552528038620949
CMC200,rollout+psign,128,-1.4552528038620949
CMC200,rollout+psign,129,-1.4552528038620949
CMC200,rollout+psign,130,-1.4552528038620949
CMC200,rollout+psign,131,-1.4552528038620949
CMC200,rollout+psign,132,-1.4552528038620949
CMC200,rollout+psign,133,-1.4552528038620949
CMC200,rollout+psign,134,-1.4552528038620949
CMC200,rollout+psign,135,-1.4552528038620949
CMC200,rollout+psign,136,-1.4552528038620949
CMC200,rollout+psign,137,-1.4552528038620949
CMC200,rollout+psign,138,-1.4552528038620949
CMC200,rollout+psign,139,-1.4552528038620949
CMC200,rollout+psign,140,-1.4552528038620949
CMC200,rollout+psign,141,-1.4552528038620949
CMC200,rollout+psign,142,-1.4552528038620949
CMC200,rollout+psign,143,-1.4552528038620949
CMC200,rollout+psign,144,-1.4552528038620949
CMC200,rollout+psign,145,-1.4552528038620949
CMC200,rollout+psign,146,-1.4552528038620949
CMC200,rollout+psign,147,-1.4552528038620949
CMC200,rollout+psign,148,-1.4552528038620949
CMC200,rollout+psign,149,-1.4552528038620949
CMC200,rollout+psign,150,-1.4552528038620949
CMC200,rollout+psign,151,-1.4552528038620949
CMC200,rollout+psign,152,-1.4552528038620949
CMC200,rollout+psign,153,-1.4552528038620949
CMC200,rollout+psign,154,-1.4552528038620949
CMC200,rollout+psign,155,-1.4552528038620949
CMC200,rollout+psign,156,-1.4552528038620949
CMC200,rollout+psign,157,-1.4552528038620949
CMC200,rollout+psign,158,-1.4552528038620949
CMC200,rollout+psign,159,-1.4552528038620949
CMC200,rollout+psign,160,-1.4552528038620949
CMC200,rollout+psign,161,-1.4552528038620949
CMC200,rollout+psign,162,-1.4552528038620949
CMC200,rollout+psign,163,-1.4552528038620949
CMC200,scenarios+psign,1,-1.174885593354702
CMC200,scenarios+psign,2,-0.4459291696548462
CMC200,scenarios+psign,3,-0.2917267382144928
CMC200,scenarios+psign,4,-0.9926462545990944
CMC200,scenarios+psign,5,-0.7122784852981567
CMC200,scenarios+psign,6,-0.7262967526912689
CMC200,scenarios+psign,7,-0.8945174515247345
CMC200,scenarios+psign,8,-0.5020029842853546
CMC200,scenarios+psign,9,-0.6982602179050446
CMC200,scenarios+psign,10,-0.516020879149437
CMC200,scenarios+psign,11,-0.6562050431966782
CMC200,scenarios+psign,12,-0.9786278009414673
CMC200,scenarios+psign,13,-0.5861129611730576
CMC200,scenarios+psign,14,-0.7683519273996353
CMC200,scenarios+psign,15,-0.9225545451045036
CMC200,scenarios+psign,16,-0.6281685084104538
CMC200,scenarios+psign,17,-0.9085355326533318
CMC200,scenarios+psign,18,-0.6141494959592819
CMC200,scenarios+psign,19,-0.6842412054538727
CMC200,scenarios+psign,20,-0.936572253704071
CMC200,scenarios+psign,21,-1.0767564177513123
CMC200,scenarios+psign,22,-0.740315392613411
CMC200,scenarios+psign,23,-0.7963886484503746
CMC200,scenarios+psign,24,-0.7823703810572624
CMC200,scenarios+psign,25,-0.5440577864646912
CMC200,scenarios+psign,26,-0.754334032535553
CMC200,scenarios+psign,27,-0.9646093472838402
CMC200,scenarios+psign,28,-0.4459291696548462
CMC200,scenarios+psign,29,-0.37583746016025543
CMC200,scenarios+psign,30,-0.9505908936262131
CMC200,scenarios+psign,31,-0.5861129611730576
CMC200,scenarios+psign,32,-0.6421864032745361
CMC200,scenarios+psign,33,-0.5720946937799454
CMC200,scenarios+psign,34,-0.9225545451045036
CMC200,scenarios+psign,35,-1.0907748714089394
CMC200,scenarios+psign,36,-0.7683519273996353
CMC200,scenarios+psign,37,-0.7963886484503746
CMC200,scenarios+psign,38,-0.754334032535553
CMC200,scenarios+psign,39,-0.6281685084104538
CMC200,scenarios+psign,40,-0.37583746016025543
CMC200,scenarios+psign,41,-0.852462649345398
CMC200,scenarios+psign,42,-0.47396570444107056
CMC200,scenarios+psign,43,-1.0627381503582
CMC200,scenarios+psign,44,-0.936572253704071
CMC200,scenarios+psign,45,-0.9505908936262131
CMC200,scenarios+psign,46,-0.8244259282946587
CMC200,scenarios+psign,47,-0.6842412054538727
CMC200,scenarios+psign,48,-0.8384440094232559
CMC200,scenarios+psign,49,-0.6842412054538727
CMC200,scenarios+psign,50,-1.0206829756498337
CMC200,scenarios+psign,51,-0.4599478095769882
CMC200,scenarios+psign,52,-0.740315392613411
CMC200,scenarios+psign,53,-0.5580764263868332
CMC200,scenarios+psign,54,-0.9085355326533318
CMC200,scenarios+psign,55,-1.048719696700573
CMC200,scenarios+psign,56,-0.2917267382144928
CMC200,scenarios+psign,57,-1.2309584766626358
CMC200,scenarios+psign,58,-0.47396570444107056
CMC200,scenarios+psign,59,-0.8104071021080017
CMC200,scenarios+psign,60,-0.6982602179050446
CMC200,scenarios+psign,61,-0.9225545451045036
CMC200,scenarios+psign,62,-0.9085355326533318
CMC200,scenarios+psign,63,-0.43191127479076385
CMC200,scenarios+psign,64,-0.7823703810572624
CMC200,scenarios+psign,65,-0.754334032535553
CMC200,scenarios+psign,66,-0.33378228545188904
CMC200,scenarios+psign,67,-0.6281685084104538
CMC200,scenarios+psign,68,-1.0767564177513123
CMC200,scenarios+psign,69,-0.6421864032745361
CMC200,scenarios+psign,70,-0.5580764263868332
CMC200,scenarios+psign,71,-0.6982602179050446
CMC200,scenarios+psign,72,-0.5861129611730576
CMC200,scenarios+psign,73,-0.7683519273996353
CMC200,scenarios+psign,74,-0.754334032535553
CMC200,scenarios+psign,75,-0.7122784852981567
CMC200,scenarios+psign,76,-0.740315392613411
CMC200,scenarios+psign,77,-0.2917267382144928
CMC200,scenarios+psign,78,-0.6141494959592819
CMC200,scenarios+psign,79,-0.7122784852981567
CMC200,scenarios+psign,80,-0.7262967526912689
CMC200,scenarios+psign,81,-0.8384440094232559
CMC200,scenarios+psign,82,-0.8104071021080017
CMC200,scenarios+psign,83,-0.516020879149437
CMC200,scenarios+psign,84,-0.5720946937799454
CMC200,scenarios+psign,85,-0.9225545451045036
CMC200,scenarios+psign,86,-0.13752542436122894
CMC200,scenarios+psign,87,-1.0066643357276917
CMC200,scenarios+psign,88,-0.740315392613411
CMC200,scenarios+psign,89,-1.273014023900032
CMC200,scenarios+psign,90,-0.936572253704071
CMC200,scenarios+psign,91,-0.852462649345398
CMC200,scenarios+psign,92,-0.8384440094232559
CMC200,scenarios+psign,93,-1.273014023900032
CMC200,scenarios+psign,94,-0.48798471689224243
CMC200,scenarios+psign,95,-0.8804991841316223
CMC200,scenarios+psign,96,-0.5440577864646912
CMC200,scenarios+psign,97,-0.9786278009414673
CMC200,scenarios+psign,98,-0.7963886484503746
CMC200,scenarios+psign,99,-0.6562050431966782
CMC200,scenarios+psign,100,-0.2917267382144928
CMC200,scenarios+psign,101,-0.47396570444107056
CMC200,scenarios+psign,102,-0.6281685084104538
CMC200,scenarios+psign,103,-0.7963886484503746
CMC200,scenarios+psign,104,-0.9646093472838402
CMC200,scenarios+psign,105,-0.5580764263868332
CMC200,scenarios+psign,106,-0.5440577864646912
CMC200,scenarios+psign,107,-0.740315392613411
CMC200,scenarios+psign,108,-0.8804991841316223
CMC200,scenarios+psign,109,-0.7122784852981567
CMC200,scenarios+psign,110,-0.9505908936262131
CMC200,scenarios+psign,111,-0.6702236831188202
CMC200,scenarios+psign,112,-0.5720946937799454
CMC200,scenarios+psign,113,-0.740315392613411
CMC200,scenarios+psign,114,-0.6562050431966782
CMC200,scenarios+psign,115,-1.034701056778431
CMC200,scenarios+psign,116,-0.8244259282946587
CMC200,scenarios+psign,117,-0.6702236831188202
CMC200,scenarios+psign,118,-0.6141494959592819
CMC200,scenarios+psign,119,-0.6281685084104538
CMC200,scenarios+psign,120,-0.7963886484503746
CMC200,scenarios+psign,121,-0.6842412054538727
CMC200,scenarios+psign,122,-0.516020879149437
CMC200,scenarios+psign,123,-0.8804991841316223
CMC200,scenarios+psign,124,-0.5020029842853546
CMC200,scenarios+psign,125,-0.8244259282946587
CMC200,scenarios+psign,126,-0.8244259282946587
CMC200,scenarios+psign,127,-0.5580764263868332
CMC200,scenarios+psign,128,-0.8664803579449654
CMC200,scenarios+psign,129,-0.7963886484503746
CMC200,scenarios+psign,130,-1.1328302323818207
CMC200,scenarios+psign,131,-0.5300398916006088
CMC200,scenarios+psign,132,-0.5720946937799454
CMC200,scenarios+psign,133,-0.4178926348686218
CMC200,scenarios+psign,134,-0.516020879149437
CMC200,scenarios+psign,135,-0.852462649345398
CMC200,scenarios+psign,136,-1.0066643357276917
CMC200,scenarios+psign,137,-1.0767564177513123
CMC200,scenarios+psign,138,-0.8664803579449654
CMC200,scenarios+psign,139,-0.5300398916006088
CMC200,scenarios+psign,140,-0.7122784852981567
CMC200,scenarios+psign,141,-0.6842412054538727
CMC200,scenarios+psign,142,-0.4459291696548462
CMC200,scenarios+psign,143,-0.8244259282946587
CMC200,scenarios+psign,144,-0.8664803579449654
CMC200,scenarios+psign,145,-0.7683519273996353
CMC200,scenarios+psign,146,-0.5720946937799454
CMC200,scenarios+psign,147,-0.7823703810572624
CMC200,scenarios+psign,148,-0.6281685084104538
CMC200,scenarios+psign,149,-0.5580764263868332
CMC200,scenarios+psign,150,-0.8104071021080017
CMC200,scenarios+psign,151,-0.6702236831188202
CMC200,scenarios+psign,152,-0.6982602179050446
CMC200,scenarios+psign,153,-0.9505908936262131
CMC200,scenarios+psign,154,-0.7262967526912689
CMC200,scenarios+psign,155,-0.6421864032745361
CMC200,scenarios+psign,156,-1.0206829756498337
CMC200,scenarios+psign,157,-1.1188114061951637
CMC200,scenarios+psign,158,-0.6982602179050446
CMC200,scenarios+psign,159,-0.6702236831188202
CMC200,scenarios+psign,160,-0.6562050431966782
CMC200,scenarios+psign,161,-0.7683519273996353
CMC200,scenarios+psign,162,-0.7122784852981567
CMC200,scenarios+psign,163,-0.5440577864646912
